epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,11940.5,1.03264,0.55599,0.99969,0.95278,0.92076,0.96417,0.72326,0.96479,0.51819,0.97039,0.00288093,0.00288093,0.00288093
77,12126,1.03155,0.55027,0.9974,0.95239,0.92202,0.96447,0.72414,0.9626,0.51678,0.96955,0.002877,0.002877,0.002877
78,12311.5,1.02684,0.55375,0.99968,0.95191,0.92253,0.96483,0.72491,0.96055,0.51567,0.96877,0.00287307,0.00287307,0.00287307
79,12497.2,1.02507,0.55043,0.99627,0.95082,0.92394,0.96506,0.72567,0.95826,0.51438,0.96771,0.00286914,0.00286914,0.00286914
80,12682.7,1.02301,0.54961,0.99713,0.95123,0.92355,0.96506,0.72614,0.95658,0.51265,0.96688,0.00286521,0.00286521,0.00286521
81,12868.1,1.01884,0.54674,0.99502,0.95015,0.92423,0.96507,0.72743,0.95478,0.51136,0.96614,0.00286128,0.00286128,0.00286128
82,13053.8,1.01853,0.54747,0.99466,0.94999,0.92589,0.96532,0.72808,0.95299,0.51049,0.96531,0.00285735,0.00285735,0.00285735
83,13239.1,1.01569,0.54371,0.99304,0.95165,0.92525,0.96528,0.72859,0.95056,0.509,0.96451,0.00285342,0.00285342,0.00285342
84,13424.8,1.0094,0.54182,0.99191,0.95268,0.92508,0.96535,0.72942,0.94799,0.5073,0.96361,0.00284949,0.00284949,0.00284949
85,13610.6,1.00646,0.53921,0.99201,0.95326,0.9245,0.96562,0.73052,0.94612,0.50567,0.96276,0.00284556,0.00284556,0.00284556
86,13796.2,1.0079,0.54042,0.99159,0.95134,0.92631,0.96579,0.73154,0.94405,0.50524,0.96196,0.00284163,0.00284163,0.00284163
87,13981.6,1.00686,0.54012,0.99257,0.95119,0.92682,0.96594,0.73192,0.94324,0.5045,0.96162,0.0028377,0.0028377,0.0028377
88,14167.2,1.00191,0.53413,0.99019,0.95252,0.92605,0.9659,0.7324,0.94185,0.50407,0.96104,0.00283377,0.00283377,0.00283377
89,14352.8,1.00334,0.53633,0.98848,0.95215,0.92653,0.96574,0.73287,0.9407,0.50395,0.96012,0.00282984,0.00282984,0.00282984
90,14538,0.99962,0.53578,0.98891,0.95108,0.92709,0.96569,0.73325,0.93935,0.50268,0.95961,0.00282591,0.00282591,0.00282591
91,14723.4,0.99685,0.5327,0.98567,0.95104,0.92698,0.96572,0.73342,0.93746,0.5021,0.9588,0.00282198,0.00282198,0.00282198
