epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,9505.82,1.11274,0.63057,1.02063,0.9393,0.89854,0.95255,0.68809,1.04234,0.61295,0.98793,0.00294381,0.00294381,0.00294381
61,9661.81,1.10888,0.62666,1.02103,0.93888,0.89928,0.95313,0.68986,1.03913,0.61039,0.98644,0.00293988,0.00293988,0.00293988
62,9818.63,1.1052,0.62398,1.01889,0.93953,0.90019,0.9537,0.69146,1.03664,0.60753,0.98527,0.00293595,0.00293595,0.00293595
63,9975.2,1.10145,0.62226,1.01803,0.94132,0.89993,0.95394,0.69279,1.03355,0.60519,0.98388,0.00293202,0.00293202,0.00293202
64,10131.7,1.09554,0.61712,1.01476,0.9423,0.90055,0.95451,0.6937,1.03094,0.60306,0.98273,0.00292809,0.00292809,0.00292809
65,10287.7,1.09536,0.6169,1.0169,0.94389,0.89993,0.95482,0.695,1.02842,0.60034,0.98169,0.00292416,0.00292416,0.00292416
66,10443.7,1.09387,0.61578,1.01466,0.94291,0.90183,0.9551,0.69623,1.0265,0.59732,0.98055,0.00292023,0.00292023,0.00292023
67,10599.6,1.09065,0.61343,1.01328,0.94176,0.90204,0.9549,0.69675,1.02397,0.59487,0.97956,0.0029163,0.0029163,0.0029163
68,10755.9,1.08649,0.60945,1.01319,0.9421,0.90277,0.95526,0.69749,1.02174,0.5929,0.97847,0.00291237,0.00291237,0.00291237
69,10911.5,1.08309,0.60681,1.01142,0.94282,0.90363,0.95581,0.69894,1.01999,0.59065,0.97781,0.00290844,0.00290844,0.00290844
70,11067.9,1.08057,0.60957,1.01057,0.94425,0.90393,0.95613,0.69985,1.01769,0.5886,0.97716,0.00290451,0.00290451,0.00290451
71,11223.6,1.07766,0.60459,1.00828,0.94411,0.90367,0.95635,0.70116,1.01538,0.58654,0.97623,0.00290058,0.00290058,0.00290058
72,11380.5,1.07639,0.59952,1.0066,0.94432,0.90399,0.95663,0.70198,1.01412,0.58524,0.97553,0.00289665,0.00289665,0.00289665
73,11536.3,1.06968,0.59734,1.00531,0.941,0.9077,0.95675,0.70304,1.01063,0.58281,0.97426,0.00289272,0.00289272,0.00289272
74,11692.4,1.06909,0.59751,1.00598,0.94118,0.90738,0.95696,0.7039,1.00797,0.58051,0.973,0.00288879,0.00288879,0.00288879
75,11847.6,1.06624,0.59801,1.00365,0.94155,0.90789,0.95714,0.70542,1.00635,0.57894,0.97198,0.00288486,0.00288486,0.00288486
76,12006,1.06579,0.59744,1.00369,0.94419,0.90646,0.95743,0.70626,1.00422,0.57707,0.97095,0.00288093,0.00288093,0.00288093
77,12162.3,1.06195,0.5905,1.00171,0.94329,0.90938,0.95741,0.70706,1.00299,0.57529,0.97021,0.002877,0.002877,0.002877
